time,torque,rate,position,acceleration
1801458.0,0.1000000000000001,28.06,-174300.97,0.07
1801478.0,0.1000000000000001,22.28,-174300.97,0.06
1801498.0,0.1000000000000001,31.65,-174301.0,0.07
1801519.0,0.1000000000000001,20.32,-174300.98,0.06
1801538.0,0.1000000000000001,8.04,-174300.88,0.05
1801557.0,0.1000000000000001,20.99,-174301.03,0.05
1801577.0,0.1000000000000001,-180.09,-174301.08,40.05
1801596.0,0.1000000000000001,42.53,-174301.09,0.07
1801615.0,0.1000000000000001,8.05,-174300.97,0.04
1801634.0,0.1000000000000001,-176.19,-174301.2,40.04
1801655.0,0.1000000000000001,-173.51,-174301.09,40.06
1801674.0,0.1000000000000001,26.68,-174301.05,-40.34
1801694.0,0.1000000000000001,13.66,-174300.92,0.06
1801715.0,0.1000000000000001,30.36,-174301.06,0.06
1801734.0,0.1000000000000001,-164.86,-174301.19,-0.34
1801754.0,0.1000000000000001,33.58,-174301.09,-40.34
1801773.0,0.1000000000000001,41.02,-174301.11,0.06
1801793.0,0.1000000000000001,32.7,-174301.06,-40.33
1801813.0,0.1000000000000001,-167.58,-174301.19,40.06
1801833.0,0.1000000000000001,42.49,-174301.17,0.07
1801853.0,0.1000000000000001,253.11,-174301.17,-80.34
1801873.0,0.1000000000000001,11.86,-174300.97,0.04
1801893.0,0.1000000000000001,227.73,-174300.94,-39.95
1801913.0,0.1000000000000001,24.35,-174301.0,0.05
1801933.0,0.1000000000000001,17.33,-174301.03,0.04
1801951.0,0.1000000000000001,32.99,-174301.06,0.05
1801970.0,0.1000000000000001,-173.29,-174301.12,40.05
1801991.0,0.1000000000000001,34.54,-174301.09,0.06
1802011.0,0.1000000000000001,19.14,-174300.97,0.06
1802029.0,0.1000000000000001,15.43,-174300.97,0.04
1802049.0,0.1000000000000001,44.53,-174301.12,0.06
1802069.0,0.1000000000000001,21.39,-174300.97,0.07
1802089.0,0.1000000000000001,16.94,-174300.97,0.06
1802109.0,0.1000000000000001,38.1,-174301.11,0.06
1802129.0,0.1000000000000001,38.15,-174301.06,0.07
1802148.0,0.1000000000000001,34.73,-174301.09,0.06
1802168.0,0.1000000000000001,60.26,-174301.31,-40.32
1802188.0,0.1000000000000001,21.79,-174300.98,0.06
1802208.0,0.1000000000000001,19.68,-174300.97,0.06
1802228.0,0.1000000000000001,33.02,-174301.09,0.05
1802248.0,0.1000000000000001,-181.64,-174301.08,40.05
1802268.0,0.1000000000000001,29.01,-174301.09,0.05
1802287.0,0.1000000000000001,-187.88,-174301.0,40.05
1802309.0,-0.1000000000000001,22.0,-174301.05,0.05
1802329.0,-0.1000000000000001,210.61,-174300.88,-80.37
1802350.0,-0.1000000000000001,9.78,-174301.03,-40.39
1802370.0,-0.1000000000000001,7.34,-174300.94,0.02
1802390.0,-0.1000000000000001,20.27,-174300.98,0.03
1802410.0,-0.1000000000000001,-6.19,-174300.84,40.41
1802429.0,-0.1000000000000001,20.97,-174301.02,0.01
1802447.0,-0.1000000000000001,-203.04,-174300.97,40.01
1802464.0,-0.1000000000000001,-190.38,-174301.06,40.02
1802482.0,-0.1000000000000001,33.57,-174301.17,-40.37
1802502.0,-0.1000000000000001,-15.29,-174300.81,0.01
1802521.0,-0.1000000000000001,-4.47,-174300.84,0.01
1802541.0,-0.1000000000000001,-9.43,-174300.83,0.0
1802560.0,-0.1000000000000001,13.15,-174300.97,0.01
1802579.0,-0.1000000000000001,3.7,-174300.94,0.01
1802599.0,-0.1000000000000001,-2.91,-174300.88,0.01
1802619.0,-0.1000000000000001,208.11,-174300.88,-39.98
1802639.0,-0.1000000000000001,-5.02,-174300.88,0.01
1802659.0,-0.1000000000000001,-1.92,-174300.94,0.01
1802678.0,-0.1000000000000001,14.01,-174300.97,0.03
1802698.0,-0.1000000000000001,195.59,-174300.78,0.43
1802718.0,-0.1000000000000001,-1.04,-174300.88,0.01
1802738.0,-0.1000000000000001,16.29,-174301.0,0.01
1802757.0,-0.1000000000000001,-4.79,-174300.88,0.01
1802777.0,-0.1000000000000001,11.38,-174300.97,0.01
1802796.0,-0.1000000000000001,-13.59,-174300.83,-0.01
1802815.0,-0.1000000000000001,186.57,-174300.73,-40.01
1802835.0,-0.1000000000000001,1.35,-174300.95,-0.0
1802855.0,-0.1000000000000001,13.83,-174300.97,40.41
1802874.0,-0.1000000000000001,202.39,-174300.78,-39.99
1802894.0,-0.1000000000000001,-8.31,-174300.84,-0.0
1802914.0,-0.1000000000000001,28.22,-174301.14,0.01
1802934.0,-0.1000000000000001,-12.98,-174300.83,-0.0
1802953.0,-0.1000000000000001,0.71,-174300.88,0.01
1802972.0,-0.1000000000000001,3.49,-174300.97,0.01
1802992.0,-0.1000000000000001,-7.61,-174300.83,0.01
1803011.0,-0.1000000000000001,0.49,-174300.88,0.01
1803030.0,-0.1000000000000001,-8.39,-174300.81,0.01
1803050.0,-0.1000000000000001,13.28,-174300.97,0.02
1803070.0,-0.1000000000000001,-10.84,-174300.83,0.01
1803089.0,-0.1000000000000001,15.71,-174301.02,0.02
1803109.0,-0.1000000000000001,-205.27,-174300.94,40.01
1803128.0,-0.1000000000000001,-1.8,-174300.86,0.02
1803148.0,-0.1000000000000001,3.33,-174300.94,-40.39
1803168.0,-0.1000000000000001,-5.3,-174300.83,0.01
1803187.0,-0.1000000000000001,22.16,-174301.02,0.03
1803207.0,-0.1000000000000001,24.41,-174301.02,0.04
1803227.0,-0.1000000000000001,18.06,-174300.97,0.03
1803247.0,-0.1000000000000001,31.49,-174301.09,0.04
1803267.0,-0.1000000000000001,18.28,-174301.03,0.03
1803287.0,-0.1000000000000001,-8.78,-174300.81,0.03
1803306.0,-0.1000000000000001,15.68,-174301.05,0.03
1803327.0,0.0,10.89,-174300.97,0.02
1803346.0,0.0,25.62,-174301.05,0.04
1803366.0,0.0,13.72,-174300.98,0.03
1803385.0,0.0,22.68,-174301.03,0.03
1803405.0,0.0,-193.17,-174301.03,40.02
1803425.0,0.0,18.28,-174301.0,0.03
1803442.0,0.0,4.46,-174300.94,0.03
1803461.0,0.0,9.31,-174300.97,0.02
1803480.0,0.0,27.69,-174301.11,0.03
1803499.0,0.0,12.84,-174300.97,0.03
1803518.0,0.0,-194.37,-174301.03,40.03
1803538.0,0.0,7.68,-174300.95,0.02
1803557.0,0.0,10.4,-174300.97,0.03
1803576.0,0.0,0.18,-174300.83,0.03
1803595.0,0.0,13.18,-174300.97,0.03
1803613.0,0.0,11.21,-174300.97,0.03
1803633.0,0.0,238.64,-174301.06,-39.95
1803652.0,0.0,-7.26,-174300.8,40.42
1803672.0,0.0,29.34,-174301.05,0.04
1803690.0,0.0,218.03,-174300.97,-80.37
1803709.0,0.0,23.13,-174301.05,0.03
1803729.0,0.0,9.99,-174300.97,0.03
1803747.0,0.0,15.91,-174300.97,0.04
1803766.0,0.0,27.18,-174301.03,0.05
1803785.0,0.0,13.85,-174300.97,0.03
1803804.0,0.0,11.16,-174300.97,0.03
1803823.0,0.0,28.71,-174301.09,0.03
1803842.0,0.0,15.69,-174301.03,0.03
1803861.0,0.0,4.58,-174300.97,0.02
1803880.0,0.0,24.1,-174301.09,0.03
1803899.0,0.0,-3.23,-174300.83,0.01
1803918.0,0.0,-9.7,-174300.83,0.0
1803937.0,0.0,229.13,-174301.0,-39.98
1803956.0,0.0,23.43,-174301.09,-40.39
1803976.0,0.0,1.58,-174300.94,0.01
1803994.0,0.0,15.58,-174301.05,0.02
1804013.0,0.0,6.72,-174300.95,0.01
1804033.0,0.0,13.48,-174300.98,0.02
1804052.0,0.0,-0.77,-174300.88,0.01
1804071.0,0.0,12.16,-174300.97,0.02
1804090.0,0.0,13.25,-174300.97,-40.38
1804109.0,0.0,16.87,-174301.03,0.03
1804128.0,0.0,49.95,-174301.28,-40.35
1804148.0,0.0,12.32,-174300.97,0.03
1804167.0,0.0,22.73,-174301.14,-40.37
1804186.0,0.0,-167.59,-174301.17,40.05
1804205.0,0.0,11.87,-174300.97,0.04
1804225.0,0.0,5.53,-174300.94,0.02
1804244.0,0.0,15.36,-174301.0,0.03
1804264.0,0.0,196.2,-174300.78,-39.99
1804284.0,0.0,25.95,-174301.05,0.03
1804303.0,0.0,11.71,-174300.97,0.03
1804322.0,0.0,12.55,-174301.03,0.02
1804350.0,-0.1000000000000001,12.27,-174300.92,0.02
1804370.0,-0.1000000000000001,11.1,-174300.97,0.02
1804388.0,-0.1000000000000001,-3.12,-174300.88,0.01
1804408.0,-0.1000000000000001,30.23,-174301.11,-40.38
1804428.0,-0.1000000000000001,26.78,-174301.12,-40.38
1804446.0,-0.1000000000000001,28.14,-174301.05,0.03
1804466.0,-0.1000000000000001,8.07,-174300.97,0.02
1804485.0,-0.1000000000000001,25.64,-174301.09,0.03
1804505.0,-0.1000000000000001,216.93,-174300.88,-39.96
1804525.0,-0.1000000000000001,15.15,-174300.97,0.03
1804542.0,-0.1000000000000001,29.11,-174301.06,-40.37
1804562.0,-0.1000000000000001,46.27,-174301.25,-40.36
1804581.0,-0.1000000000000001,24.81,-174301.05,0.05
1804601.0,-0.1000000000000001,16.8,-174301.02,0.03
1804620.0,-0.1000000000000001,8.78,-174300.97,0.02
1804641.0,-0.1000000000000001,-3.47,-174300.88,0.01
1804661.0,-0.1000000000000001,229.34,-174301.02,-39.98
1804681.0,-0.1000000000000001,210.31,-174300.88,-39.98
1804701.0,-0.1000000000000001,-13.59,-174300.81,0.01
1804720.0,-0.1000000000000001,17.58,-174301.02,0.02
1804740.0,-0.1000000000000001,20.35,-174301.05,0.03
1804760.0,-0.1000000000000001,17.69,-174300.97,0.03
1804780.0,-0.1000000000000001,201.96,-174300.84,-39.98
1804800.0,-0.1000000000000001,-4.46,-174300.88,0.01
1804820.0,-0.1000000000000001,18.8,-174301.0,0.03
1804840.0,-0.1000000000000001,7.41,-174300.97,0.02
1804859.0,-0.1000000000000001,-179.35,-174301.16,40.03
1804879.0,-0.1000000000000001,-195.4,-174301.08,40.02
1804899.0,-0.1000000000000001,5.06,-174300.97,0.01
1804919.0,-0.1000000000000001,-203.8,-174301.05,40.0
1804939.0,-0.1000000000000001,5.33,-174300.89,0.01
1804958.0,-0.1000000000000001,31.58,-174301.16,-40.38
1804977.0,-0.1000000000000001,-15.84,-174300.81,0.0
1804997.0,-0.1000000000000001,18.13,-174301.06,-40.39
1805017.0,-0.1000000000000001,22.56,-174301.03,-40.38
1805037.0,-0.1000000000000001,8.21,-174300.95,0.02
1805057.0,-0.1000000000000001,5.22,-174300.97,0.02
1805076.0,-0.1000000000000001,-185.15,-174301.11,40.02
1805095.0,-0.1000000000000001,7.35,-174300.95,0.02
1805115.0,-0.1000000000000001,-4.98,-174300.88,0.01
1805135.0,-0.1000000000000001,183.61,-174300.67,-39.99
1805155.0,-0.1000000000000001,8.12,-174300.97,0.01
1805175.0,-0.1000000000000001,9.52,-174300.97,0.02
1805195.0,-0.1000000000000001,13.0,-174301.0,0.02
1805213.0,-0.1000000000000001,26.1,-174301.11,0.02
1805233.0,-0.1000000000000001,-12.81,-174300.83,40.41
1805253.0,-0.1000000000000001,202.5,-174300.86,-40.0
1805273.0,-0.1000000000000001,29.86,-174301.06,0.03
1805293.0,-0.1000000000000001,2.64,-174300.94,-40.38
1805313.0,-0.1000000000000001,3.69,-174300.94,0.02
1805333.0,-0.1000000000000001,-4.07,-174300.88,0.01
1805353.0,-0.1000000000000001,7.14,-174300.97,-40.39
1805372.0,-0.1000000000000001,11.52,-174300.92,0.02
1805391.0,-0.1000000000000001,26.46,-174301.08,0.03
1805410.0,-0.1000000000000001,-191.36,-174301.08,40.02
1805431.0,-0.1000000000000001,-6.52,-174300.88,0.01
1805448.0,-0.1000000000000001,13.12,-174300.97,0.02
1805468.0,-0.1000000000000001,2.58,-174300.94,0.01
1805488.0,-0.1000000000000001,-3.31,-174300.84,0.0
1805508.0,-0.1000000000000001,4.44,-174300.97,0.01
1805528.0,-0.1000000000000001,35.14,-174301.08,0.04
1805546.0,-0.1000000000000001,6.78,-174300.89,0.03
1805566.0,-0.1000000000000001,-4.76,-174300.88,0.02
1805586.0,-0.1000000000000001,18.44,-174301.06,-40.38
1805606.0,-0.1000000000000001,7.33,-174300.97,0.01
1805625.0,-0.1000000000000001,8.85,-174300.97,40.42
1805645.0,-0.1000000000000001,26.26,-174301.14,-40.39
1805665.0,-0.1000000000000001,21.68,-174301.11,0.02
1805685.0,-0.1000000000000001,5.79,-174300.97,0.01
1805704.0,-0.1000000000000001,-0.39,-174300.88,0.0
1805725.0,-0.1000000000000001,15.67,-174300.98,0.01
1805744.0,-0.1000000000000001,-0.49,-174300.94,-0.0
1805763.0,-0.1000000000000001,-16.0,-174300.81,-0.02
1805784.0,-0.1000000000000001,12.68,-174300.98,-0.0
1805804.0,-0.1000000000000001,16.78,-174301.06,-40.39
1805824.0,-0.1000000000000001,10.33,-174300.97,0.02
1805843.0,-0.1000000000000001,10.11,-174300.97,0.02
1805863.0,-0.1000000000000001,-7.14,-174300.86,-0.0
1805882.0,-0.1000000000000001,3.95,-174300.97,0.01
1805902.0,-0.1000000000000001,18.82,-174300.97,0.03
1805921.0,-0.1000000000000001,1.39,-174300.94,0.01
1805940.0,-0.1000000000000001,-202.43,-174301.02,40.01
1805959.0,-0.1000000000000001,-20.49,-174300.72,40.41
1805980.0,-0.1000000000000001,-189.99,-174301.08,40.01
1806000.0,-0.1000000000000001,-2.33,-174300.88,0.0
1806019.0,-0.1000000000000001,25.69,-174301.11,-40.39
1806038.0,-0.1000000000000001,2.23,-174300.92,0.01
1806058.0,-0.1000000000000001,0.37,-174300.88,0.01
1806077.0,-0.1000000000000001,7.1,-174300.94,0.02
1806097.0,-0.1000000000000001,16.55,-174301.03,0.03
1806116.0,-0.1000000000000001,-193.62,-174301.08,40.02
1806136.0,-0.1000000000000001,212.23,-174300.88,-39.99
1806156.0,-0.1000000000000001,20.09,-174301.05,0.01
1806176.0,-0.1000000000000001,23.69,-174301.06,0.01
1806196.0,-0.1000000000000001,9.53,-174300.97,0.01
1806216.0,-0.1000000000000001,-7.63,-174300.83,0.01
1806236.0,-0.1000000000000001,-2.45,-174300.84,0.0
1806256.0,-0.1000000000000001,-10.03,-174300.83,-0.0
1806275.0,-0.1000000000000001,11.36,-174300.97,0.0
1806294.0,-0.1000000000000001,2.41,-174300.92,0.01
1806314.0,-0.1000000000000001,4.39,-174300.94,0.01
1806334.0,-0.1000000000000001,2.71,-174300.97,0.01
1806354.0,-0.1000000000000001,-2.41,-174300.88,0.01
1806374.0,-0.1000000000000001,2.69,-174300.88,0.02
1806393.0,-0.1000000000000001,-6.55,-174300.83,0.0
1806412.0,-0.1000000000000001,13.15,-174301.02,0.01
1806432.0,-0.1000000000000001,9.74,-174300.97,0.01
1806450.0,-0.1000000000000001,28.15,-174301.09,0.02
1806469.0,-0.1000000000000001,7.49,-174300.97,0.02
1806489.0,-0.1000000000000001,28.36,-174301.05,0.03
1806509.0,-0.1000000000000001,-189.86,-174301.08,40.02
1806529.0,-0.1000000000000001,-215.83,-174300.91,40.0
1806549.0,-0.1000000000000001,-186.37,-174301.16,40.01
1806569.0,-0.1000000000000001,8.86,-174300.97,0.02
1806589.0,-0.1000000000000001,214.0,-174300.89,-39.97
1806609.0,-0.1000000000000001,28.39,-174301.11,0.03
1806628.0,-0.1000000000000001,-10.96,-174300.83,0.02
1806648.0,-0.1000000000000001,-184.81,-174301.17,-0.38
1806667.0,-0.1000000000000001,12.11,-174300.97,0.02
1806687.0,-0.1000000000000001,14.41,-174301.0,0.01
1806706.0,-0.1000000000000001,10.36,-174301.03,0.01
1806726.0,-0.1000000000000001,-191.95,-174301.08,40.01
1806746.0,-0.1000000000000001,5.24,-174300.97,0.01
1806765.0,-0.1000000000000001,-202.16,-174300.98,40.0
1806786.0,-0.1000000000000001,17.24,-174300.97,0.02
1806805.0,-0.1000000000000001,-194.79,-174301.08,40.02
1806825.0,-0.1000000000000001,33.63,-174301.19,-40.37
1806845.0,-0.1000000000000001,13.57,-174300.97,0.02
1806864.0,-0.1000000000000001,-192.57,-174301.08,40.02
1806884.0,-0.1000000000000001,11.06,-174300.97,0.03
1806904.0,-0.1000000000000001,0.01,-174300.86,0.03
1806923.0,-0.1000000000000001,198.14,-174300.75,-39.99
1806943.0,-0.1000000000000001,-199.09,-174300.98,80.42
1806963.0,-0.1000000000000001,13.53,-174300.97,0.02
1806983.0,-0.1000000000000001,-185.43,-174301.14,40.02
1807002.0,-0.1000000000000001,-7.08,-174300.83,0.01
1807021.0,-0.1000000000000001,11.49,-174300.98,0.01
1807041.0,-0.1000000000000001,4.94,-174300.94,0.02
1807061.0,-0.1000000000000001,20.1,-174301.09,0.02
1807080.0,-0.1000000000000001,17.42,-174301.06,0.02
1807100.0,-0.1000000000000001,12.27,-174301.03,0.02
1807119.0,-0.1000000000000001,0.79,-174300.94,40.41
1807139.0,-0.1000000000000001,-13.82,-174300.83,-0.0
1807159.0,-0.1000000000000001,-192.12,-174301.08,40.0
1807178.0,-0.1000000000000001,17.57,-174300.97,0.02
1807198.0,-0.1000000000000001,0.44,-174300.94,0.01
1807218.0,-0.1000000000000001,15.48,-174301.0,0.02
1807238.0,-0.1000000000000001,-8.38,-174300.8,40.42
1807258.0,-0.1000000000000001,-210.59,-174300.94,40.0
1807278.0,-0.1000000000000001,20.7,-174301.05,0.02
1807297.0,-0.1000000000000001,194.72,-174300.75,-40.0
1807318.0,-0.1000000000000001,19.58,-174300.97,0.02
1807338.0,-0.1000000000000001,-4.96,-174300.88,0.01
1807358.0,-0.1000000000000001,21.39,-174301.08,0.02
1807377.0,-0.1000000000000001,204.28,-174300.86,-39.98
1807397.0,-0.1000000000000001,5.38,-174300.97,0.02
1807419.0,0.1000000000000001,30.26,-174301.11,0.03
1807439.0,0.1000000000000001,27.27,-174301.0,0.04
1807456.0,0.1000000000000001,33.37,-174301.08,-40.35
1807476.0,0.1000000000000001,33.48,-174301.08,0.06
1807496.0,0.1000000000000001,1.48,-174300.88,0.04
1807516.0,0.1000000000000001,9.8,-174300.88,0.05
1807536.0,0.1000000000000001,-168.5,-174301.2,40.06
1807556.0,0.1000000000000001,30.11,-174301.06,-40.34
1807576.0,0.1000000000000001,232.19,-174300.98,-39.94
1807596.0,0.1000000000000001,-142.82,-174301.36,-0.33
1807616.0,0.1000000000000001,215.74,-174300.88,-39.94
1807637.0,0.1000000000000001,35.99,-174301.12,-40.35
1807657.0,0.1000000000000001,13.58,-174300.97,0.04
1807676.0,0.1000000000000001,-179.32,-174301.08,40.05
1807696.0,0.1000000000000001,34.5,-174301.06,0.06
1807716.0,0.1000000000000001,50.11,-174301.19,-40.33
1807736.0,0.1000000000000001,13.74,-174300.97,0.06
1807755.0,0.1000000000000001,44.28,-174301.11,0.07
1807775.0,0.1000000000000001,33.58,-174301.08,0.07
1807795.0,0.1000000000000001,-181.63,-174301.08,40.06
1807815.0,0.1000000000000001,19.52,-174301.03,0.05
1807835.0,0.1000000000000001,36.8,-174301.11,-40.34
1807855.0,0.1000000000000001,-184.8,-174301.08,40.05
1807876.0,0.1000000000000001,28.62,-174301.05,0.05
1807895.0,0.1000000000000001,15.37,-174300.97,0.04
1807915.0,0.1000000000000001,31.73,-174301.08,0.05
1807933.0,0.1000000000000001,20.38,-174301.06,-40.36
1807950.0,0.1000000000000001,-177.35,-174301.09,40.05
1807970.0,0.1000000000000001,-162.05,-174301.22,40.06
1807990.0,0.1000000000000001,31.54,-174301.03,0.07
1808009.0,0.1000000000000001,-172.31,-174301.12,40.07
1808029.0,0.1000000000000001,-171.17,-174301.14,40.06
1808049.0,0.1000000000000001,11.4,-174300.97,0.05
1808069.0,0.1000000000000001,29.73,-174301.03,0.06
1808089.0,0.1000000000000001,-184.66,-174301.08,-0.35
1808108.0,0.1000000000000001,24.97,-174300.98,0.06
1808128.0,0.1000000000000001,37.81,-174301.11,0.06
1808148.0,0.1000000000000001,26.98,-174301.06,-40.35
1808168.0,0.1000000000000001,-152.82,-174301.31,-0.34
1808188.0,0.1000000000000001,13.5,-174300.94,0.05
1808208.0,0.1000000000000001,56.17,-174301.3,0.06
1808227.0,0.1000000000000001,26.53,-174300.98,0.06
1808245.0,0.1000000000000001,27.36,-174300.98,0.07
1808264.0,0.1000000000000001,46.07,-174301.11,0.08
1808283.0,0.1000000000000001,16.07,-174300.97,0.05
1808303.0,0.1000000000000001,-184.12,-174301.11,40.05
1808323.0,0.1000000000000001,17.88,-174300.97,0.05
1808343.0,0.1000000000000001,49.16,-174301.22,0.07
1808363.0,0.1000000000000001,25.96,-174301.03,0.06
1808383.0,0.1000000000000001,247.77,-174301.09,-39.93
1808403.0,0.1000000000000001,28.87,-174301.02,0.06
1808423.0,0.1000000000000001,3.28,-174300.88,0.04
1808443.0,0.0,25.17,-174301.0,0.05
1808460.0,0.0,26.4,-174301.05,0.05
1808479.0,0.0,34.69,-174301.09,0.05
1808498.0,0.0,6.3,-174300.97,0.03
1808518.0,0.0,21.33,-174301.0,0.04
1808537.0,0.0,15.08,-174300.97,0.04
1808556.0,0.0,-174.52,-174301.11,40.04
1808576.0,0.0,7.06,-174300.97,0.03
1808595.0,0.0,17.78,-174301.02,0.03
1808614.0,0.0,11.89,-174300.97,0.03
1808634.0,0.0,27.23,-174301.02,0.04
1808653.0,0.0,35.54,-174301.19,0.05
1808672.0,0.0,18.3,-174300.97,0.04
1808692.0,0.0,15.02,-174300.97,0.03
1808711.0,0.0,11.83,-174300.97,0.04
1808730.0,0.0,23.87,-174301.0,0.04
1808750.0,0.0,-189.14,-174301.08,40.03
1808770.0,0.0,3.19,-174300.97,0.02
1808789.0,0.0,27.19,-174301.12,-40.37
1808809.0,0.0,221.05,-174300.89,-39.96
1808829.0,0.0,10.05,-174301.02,0.02
1808849.0,0.0,5.39,-174300.97,0.02
1808869.0,0.0,-189.11,-174301.08,40.02
1808888.0,0.0,14.43,-174301.05,-40.38
1808908.0,0.0,35.29,-174301.09,0.03
1808927.0,0.0,-1.52,-174300.88,0.02
1808948.0,0.0,20.64,-174301.02,0.03
1808965.0,0.0,-3.37,-174300.88,40.42
1808985.0,0.0,21.45,-174301.02,0.02
1809004.0,0.0,11.03,-174300.97,0.02
1809023.0,0.0,20.84,-174301.0,0.03
1809043.0,0.0,13.05,-174300.97,0.04
1809062.0,0.0,-177.61,-174301.17,40.04
1809081.0,0.0,30.01,-174301.14,-40.36
1809100.0,0.0,11.78,-174300.97,0.03
1809119.0,0.0,23.71,-174301.03,0.04
1809137.0,0.0,16.25,-174300.97,0.04
1809156.0,0.0,34.13,-174301.08,0.05
1809175.0,0.0,-183.62,-174301.08,40.05
1809195.0,0.0,28.33,-174301.08,40.45
1809213.0,0.0,8.52,-174300.97,0.04
1809233.0,0.0,21.04,-174301.02,0.04
1809252.0,0.0,-188.71,-174301.08,40.04
1809271.0,0.0,38.38,-174301.09,0.06
1809290.0,0.0,11.14,-174300.97,0.04
1809310.0,0.0,232.46,-174300.95,-39.95
1809329.0,0.0,38.09,-174301.11,0.05
1809348.0,0.0,12.41,-174300.97,0.04
1809367.0,0.0,29.09,-174301.12,-40.36
1809386.0,0.0,3.17,-174300.88,0.03
1809404.0,0.0,14.45,-174301.0,0.03
1809423.0,0.0,2.83,-174300.94,0.01
1809442.0,0.0,-169.41,-174301.17,40.04
1809459.0,0.0,-179.28,-174301.16,40.04
1809475.0,1.3877787807814454e-16,19.68,-174300.98,0.04
1809494.0,1.3877787807814454e-16,23.08,-174301.0,0.04
1809513.0,1.3877787807814454e-16,-190.84,-174301.08,40.03
1809534.0,1.3877787807814454e-16,-0.83,-174300.83,0.02
1809553.0,1.3877787807814454e-16,32.66,-174301.16,-40.37
1809572.0,1.3877787807814454e-16,-181.09,-174301.11,40.03
1809592.0,1.3877787807814454e-16,26.47,-174301.03,0.04
1809610.0,1.3877787807814454e-16,11.68,-174300.97,0.03
1809630.0,1.3877787807814454e-16,6.34,-174300.97,0.02
1809650.0,1.3877787807814454e-16,8.99,-174300.94,0.02
1809669.0,1.3877787807814454e-16,16.35,-174300.97,0.03
1809689.0,1.3877787807814454e-16,29.85,-174301.03,0.05
1809709.0,1.3877787807814454e-16,-2.77,-174300.88,40.42
1809729.0,1.3877787807814454e-16,28.66,-174301.08,-40.36
1809748.0,1.3877787807814454e-16,14.75,-174300.97,0.04
1809768.0,1.3877787807814454e-16,11.93,-174300.97,-40.37
1809788.0,1.3877787807814454e-16,-200.4,-174300.98,40.02
1809808.0,1.3877787807814454e-16,14.78,-174301.03,0.03
1809827.0,1.3877787807814454e-16,13.08,-174301.03,0.02
1809847.0,1.3877787807814454e-16,44.67,-174301.16,-40.35
1809867.0,1.3877787807814454e-16,4.94,-174300.95,0.04
1809886.0,1.3877787807814454e-16,17.14,-174301.06,0.03
1809906.0,1.3877787807814454e-16,-182.07,-174301.08,40.04
1809926.0,1.3877787807814454e-16,24.75,-174301.02,0.05
1809945.0,1.3877787807814454e-16,30.41,-174301.08,0.05
1809963.0,1.3877787807814454e-16,30.77,-174301.09,0.06
1809982.0,1.3877787807814454e-16,30.19,-174301.08,0.06
1810002.0,1.3877787807814454e-16,16.94,-174300.97,0.05
1810020.0,1.3877787807814454e-16,21.52,-174300.97,0.05
1810040.0,1.3877787807814454e-16,18.4,-174300.98,0.04
1810060.0,1.3877787807814454e-16,-187.37,-174301.08,40.04
1810080.0,1.3877787807814454e-16,-189.37,-174301.03,40.04
1810100.0,1.3877787807814454e-16,-181.73,-174301.14,40.04
1810119.0,1.3877787807814454e-16,-184.99,-174301.14,40.03
1810138.0,1.3877787807814454e-16,9.74,-174300.95,0.02
1810157.0,1.3877787807814454e-16,6.54,-174300.91,0.03
1810177.0,1.3877787807814454e-16,2.35,-174300.94,0.01
1810196.0,1.3877787807814454e-16,21.16,-174301.0,0.03
1810215.0,1.3877787807814454e-16,17.62,-174300.97,0.03
1810234.0,1.3877787807814454e-16,8.07,-174300.97,0.03
1810254.0,1.3877787807814454e-16,15.67,-174300.97,-40.37
1810273.0,1.3877787807814454e-16,44.36,-174301.19,-40.35
1810292.0,1.3877787807814454e-16,-196.36,-174300.97,40.04
1810312.0,1.3877787807814454e-16,34.09,-174301.08,0.05
1810331.0,1.3877787807814454e-16,27.23,-174300.97,0.06
1810351.0,1.3877787807814454e-16,20.19,-174301.0,0.05
1810371.0,1.3877787807814454e-16,25.49,-174301.11,-40.37
1810391.0,1.3877787807814454e-16,18.61,-174301.03,0.03
1810411.0,1.3877787807814454e-16,20.32,-174300.98,0.04
1810431.0,1.3877787807814454e-16,-173.17,-174301.12,40.04
1810451.0,1.3877787807814454e-16,21.9,-174301.05,0.04
1810468.0,1.3877787807814454e-16,30.76,-174301.14,-40.37
1810491.0,-1.3877787807814454e-16,11.1,-174300.97,0.03
1810511.0,-1.3877787807814454e-16,23.14,-174301.03,0.04
1810530.0,-1.3877787807814454e-16,17.49,-174300.97,0.04
1810550.0,-1.3877787807814454e-16,18.88,-174300.97,0.04
1810570.0,-1.3877787807814454e-16,10.88,-174301.05,-40.38
1810590.0,-1.3877787807814454e-16,17.22,-174301.05,-40.37
1810610.0,-1.3877787807814454e-16,219.82,-174300.98,-80.38
1810630.0,-1.3877787807814454e-16,6.4,-174300.97,0.01
1810649.0,-1.3877787807814454e-16,6.76,-174300.97,0.02
1810668.0,-1.3877787807814454e-16,13.83,-174300.97,0.02
1810687.0,-1.3877787807814454e-16,22.85,-174301.03,0.04
1810707.0,-1.3877787807814454e-16,12.89,-174300.97,0.03
1810726.0,-1.3877787807814454e-16,33.3,-174301.06,0.05
1810745.0,-1.3877787807814454e-16,24.1,-174301.02,0.05
1810765.0,-1.3877787807814454e-16,15.75,-174300.97,0.05
1810785.0,-1.3877787807814454e-16,14.54,-174301.05,0.03
